time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3800000000000008,-0.0595822406121,-0.0133288035156,2.17437299533,6.27372477604,0.0312604625455,0.0,-0.176682508397,-0.0297820173999,3.04417775651,-0.0260154435263,0.0197106197818,0.0,450.299054458,450.007149323,449.81810335,450.496127351
1.4400000000000008,-0.0708478703802,-0.0153213510726,2.36046199236,6.27222836823,0.0324939520639,0.0,-0.198954998277,-0.0367921911124,3.15847210889,-0.0228721114054,0.0222013887544,0.0,450.139102762,450.340598157,450.246836167,450.500984267
1.5000000000000009,-0.0834743838033,-0.0177647182156,2.55334269452,6.27076901303,0.0338029888665,0.0,-0.22205605783,-0.0447965068696,3.27056169996,-0.0273935250073,0.0210378590493,0.0,450.429171664,450.335068622,450.386576886,450.020659606
1.560000000000001,-0.0975116921329,-0.0207190923068,2.75286910994,6.26901747031,0.0350538767868,0.0,-0.245973950757,-0.053853689615,3.37999172818,-0.0330567193898,0.0204659877406,0.0,450.310245864,450.263964782,450.241978898,449.783307209
1.620000000000001,-0.113007635527,-0.0242537259598,2.95887817665,6.26676003891,0.0364850474219,0.0,-0.270684607193,-0.0641788295597,3.48664607542,-0.0488284135614,0.0298863049464,0.0,449.666134054,450.428697021,450.54954629,449.27184326
1.680000000000001,-0.130016034461,-0.0284574395111,3.17121538796,6.26365534017,0.0385904753566,0.0,-0.296452561257,-0.0762480712705,3.59092162194,-0.0583277461318,0.0438677789833,0.0,449.629962468,450.761792734,450.076171186,449.304935075
1.740000000000001,-0.148615267646,-0.0334508688414,3.38974848473,6.25995536332,0.0413890663083,0.0,-0.323788140629,-0.0905598808525,3.6931655512,-0.0693529340133,0.0516833012683,0.0,450.115621663,450.748952013,450.082250544,449.186286025
1.8000000000000012,-0.168911287661,-0.0393803009385,3.6143330488,6.25563450926,0.0446164610066,0.0,-0.353055593797,-0.107511009175,3.79263000575,-0.0779495279311,0.057699925336,0.0,450.129875429,450.618398146,449.7989011,449.098158881
1.8600000000000012,-0.191028818108,-0.0464161555727,3.8448185918,6.25083869839,0.0482194181935,0.0,-0.384540481089,-0.127488137293,3.88985585524,-0.0842161540073,0.0643747707394,0.0,450.261985404,450.804181474,449.667912844,449.154868742
1.9200000000000013,-0.2151085486,-0.0547487835946,4.08107392456,6.24561251472,0.0522057422596,0.0,-0.418499517157,-0.150773767139,3.98494630203,-0.0936075780993,0.0702746358697,0.0,450.225847765,450.70618086,450.087080862,449.320078784
1.9800000000000013,-0.24130582242,-0.0645852525916,4.32296136879,6.23979827067,0.0565883562316,0.0,-0.455160630714,-0.177670002798,4.07758237188,-0.104475757074,0.0780718953963,0.0,450.177969781,450.812540694,450.189533006,449.301232808
2.0400000000000014,-0.26979043478,-0.076153487366,4.570326699,6.23332991316,0.0614575080607,0.0,-0.494789139352,-0.208560191289,4.16753032009,-0.115466649306,0.086691105199,0.0,450.122982667,450.825213111,450.191278442,449.290852284
2.1000000000000014,-0.300750025916,-0.0897056918601,4.82301106418,6.22619714624,0.0667275311001,0.0,-0.537702034793,-0.243863272106,4.25486920516,-0.126760717332,0.0900247987005,0.0,450.328126702,450.604011935,450.291619316,449.364336576
2.1600000000000015,-0.334388332754,-0.105519331965,5.08085943799,6.21835335513,0.0721898169574,0.0,-0.584095777772,-0.284004433225,4.33964903885,-0.140153159372,0.0929900072384,0.0,450.217361589,450.464063148,450.672956307,449.573474223
2.2200000000000015,-0.370914356246,-0.123895677423,5.34367491656,6.20973266506,0.0777803246135,0.0,-0.63397012845,-0.329357796241,4.42042770118,-0.151861213024,0.0935425530099,0.0,450.020440162,450.072385322,450.23816233,449.270683249
2.2800000000000016,-0.410541017732,-0.145163660327,5.61125365022,6.20045439234,0.0833962951546,0.0,-0.687449719504,-0.380452700427,4.4984072996,-0.160858010376,0.0937130947187,0.0,450.245247824,450.266335706,450.057762353,449.306529835
2.3400000000000016,-0.453484295346,-0.169678628957,5.88342170299,6.19063535692,0.0891670610879,0.0,-0.74452888435,-0.437635590032,4.57338727685,-0.169910375068,0.100701567424,0.0,450.035721709,450.608819892,450.079451233,449.320840894
